,match_id,match_date,kick_off,competition,season,home_team,away_team,home_score,away_score,attendance,behind_closed_doors,neutral_ground,play_status,match_status,match_status_360,last_updated,last_updated_360,metadata,match_week,competition_stage,stadium,referee
47,3855968,2022-12-14,21:00:00.000,"{'competition_id': 37, 'country_name': 'England', 'competition_name': ""FA Women's Super League""}","{'season_id': 235, 'season_name': '2022/2023'}","{'home_team_id': 749, 'home_team_name': 'Tottenham Hotspur Women', 'home_team_gender': 'female', 'home_team_youth': False, 'home_team_group': None, 'country': {'id': 68, 'name': 'England'}, 'managers': [{'id': 5389, 'name': 'Rehanne Skinner', 'nickname': None, 'dob': '1979-11-13', 'country': {'id': 68, 'name': 'England'}}]}","{'away_team_id': 967, 'away_team_name': 'Everton LFC', 'away_team_gender': 'female', 'away_team_youth': False, 'away_team_group': None, 'country': {'id': 68, 'name': 'England'}, 'managers': [{'id': 1002151, 'name': 'Brian Sørensen', 'nickname': None, 'dob': '1980-06-15', 'country': {'id': 61, 'name': 'Denmark'}}]}",0.0,3.0,,False,False,Normal,available,unscheduled,2022-12-23T18:31:58.187275,,"{'data_version': '1.1.0', 'shot_fidelity_version': '2', 'xy_fidelity_version': '2'}",7,"{'id': 1, 'name': 'Regular Season'}","{'id': 4420, 'name': 'Brisbane Road', 'country': {'id': 68, 'name': 'England'}}","{'id': 914, 'name': 'Kirsty Dowle', 'country': {'id': 68, 'name': 'England'}}"
48,3855949,2022-10-16,14:00:00.000,"{'competition_id': 37, 'country_name': 'England', 'competition_name': ""FA Women's Super League""}","{'season_id': 235, 'season_name': '2022/2023'}","{'home_team_id': 967, 'home_team_name': 'Everton LFC', 'home_team_gender': 'female', 'home_team_youth': False, 'home_team_group': None, 'country': {'id': 68, 'name': 'England'}, 'managers': [{'id': 1002151, 'name': 'Brian Sørensen', 'nickname': None, 'dob': '1980-06-15', 'country': {'id': 61, 'name': 'Denmark'}}]}","{'away_team_id': 971, 'away_team_name': 'Chelsea FCW', 'away_team_gender': 'female', 'away_team_youth': False, 'away_team_group': None, 'country': {'id': 68, 'name': 'England'}, 'managers': [{'id': 1002245, 'name': 'Paul Green', 'nickname': None, 'dob': None, 'country': {'id': 68, 'name': 'England'}}, {'id': 140, 'name': 'Denise Reddy', 'nickname': None, 'dob': '1970-09-14', 'country': {'id': 241, 'name': 'United States of America'}}]}",1.0,3.0,,False,False,Normal,available,unscheduled,2022-10-17T16:10:31.417239,,"{'data_version': '1.1.0', 'shot_fidelity_version': '2', 'xy_fidelity_version': '2'}",4,"{'id': 1, 'name': 'Regular Season'}","{'id': 4989, 'name': 'Walton Hall Park', 'country': {'id': 68, 'name': 'England'}}","{'id': 1005310, 'name': 'Lauren Impey', 'country': {'id': 68, 'name': 'England'}}"
49,3852843,2022-09-25,16:00:00.000,"{'competition_id': 37, 'country_name': 'England', 'competition_name': ""FA Women's Super League""}","{'season_id': 235, 'season_name': '2022/2023'}","{'home_team_id': 972, 'home_team_name': 'West Ham United LFC', 'home_team_gender': 'female', 'home_team_youth': False, 'home_team_group': None, 'country': {'id': 68, 'name': 'England'}, 'managers': [{'id': 1002150, 'name': 'Paul Konchesky', 'nickname': None, 'dob': '1981-05-15', 'country': {'id': 68, 'name': 'England'}}]}","{'away_team_id': 1475, 'away_team_name': 'Manchester United', 'away_team_gender': 'female', 'away_team_youth': False, 'away_team_group': None, 'country': {'id': 68, 'name': 'England'}, 'managers': [{'id': 128, 'name': 'Marc Skinner', 'nickname': None, 'dob': '1983-03-23', 'country': {'id': 68, 'name': 'England'}}]}",0.0,2.0,,False,False,Normal,available,unscheduled,2022-11-04T12:53:17.322265,,"{'data_version': '1.1.0', 'shot_fidelity_version': '2', 'xy_fidelity_version': '2'}",3,"{'id': 1, 'name': 'Regular Season'}","{'id': 116891, 'name': 'Chigwell Construction Stadium', 'country': {'id': 68, 'name': 'England'}}","{'id': 1711, 'name': 'Emily Heaslip', 'country': {'id': 68, 'name': 'England'}}"
50,3852840,2022-09-18,16:00:00.000,"{'competition_id': 37, 'country_name': 'England', 'competition_name': ""FA Women's Super League""}","{'season_id': 235, 'season_name': '2022/2023'}","{'home_team_id': 2652, 'home_team_name': 'Leicester City WFC', 'home_team_gender': 'female', 'home_team_youth': False, 'home_team_group': None, 'country': {'id': 68, 'name': 'England'}, 'managers': [{'id': 1000888, 'name': 'Lydia Bedford', 'nickname': None, 'dob': None, 'country': {'id': 68, 'name': 'England'}}]}","{'away_team_id': 749, 'away_team_name': 'Tottenham Hotspur Women', 'away_team_gender': 'female', 'away_team_youth': False, 'away_team_group': None, 'country': {'id': 68, 'name': 'England'}, 'managers': [{'id': 5389, 'name': 'Rehanne Skinner', 'nickname': None, 'dob': '1979-11-13', 'country': {'id': 68, 'name': 'England'}}]}",1.0,2.0,,False,False,Normal,available,unscheduled,2022-11-15T18:56:55.650226,,"{'data_version': '1.1.0', 'shot_fidelity_version': '2', 'xy_fidelity_version': '2'}",2,"{'id': 1, 'name': 'Regular Season'}","{'id': 20, 'name': 'King Power Stadium ', 'country': {'id': 68, 'name': 'England'}}","{'id': 914, 'name': 'Kirsty Dowle', 'country': {'id': 68, 'name': 'England'}}"
51,3852836,2022-09-17,13:00:00.000,"{'competition_id': 37, 'country_name': 'England', 'competition_name': ""FA Women's Super League""}","{'season_id': 235, 'season_name': '2022/2023'}","{'home_team_id': 1475, 'home_team_name': 'Manchester United', 'home_team_gender': 'female', 'home_team_youth': False, 'home_team_group': None, 'country': {'id': 68, 'name': 'England'}, 'managers': [{'id': 128, 'name': 'Marc Skinner', 'nickname': None, 'dob': '1983-03-23', 'country': {'id': 68, 'name': 'England'}}]}","{'away_team_id': 974, 'away_team_name': 'Reading WFC', 'away_team_gender': 'female', 'away_team_youth': False, 'away_team_group': None, 'country': {'id': 68, 'name': 'England'}, 'managers': [{'id': 144, 'name': 'Kelly Chambers', 'nickname': None, 'dob': '1986-01-11', 'country': {'id': 68, 'name': 'England'}}]}",4.0,0.0,,False,False,Normal,available,unscheduled,2022-09-18T12:15:50.680037,,"{'data_version': '1.1.0', 'shot_fidelity_version': '2', 'xy_fidelity_version': '2'}",2,"{'id': 1, 'name': 'Regular Season'}","{'id': 4979, 'name': 'Leigh Sports Village Stadium', 'country': {'id': 68, 'name': 'England'}}","{'id': 937, 'name': 'Abigail Byrne', 'country': {'id': 68, 'name': 'England'}}"
52,3852839,2022-09-18,13:30:00.000,"{'competition_id': 37, 'country_name': 'England', 'competition_name': ""FA Women's Super League""}","{'season_id': 235, 'season_name': '2022/2023'}","{'home_team_id': 2647, 'home_team_name': 'Aston Villa', 'home_team_gender': 'female', 'home_team_youth': False, 'home_team_group': None, 'country': {'id': 68, 'name': 'England'}, 'managers': [{'id': 3978, 'name': 'Carla Ward', 'nickname': None, 'dob': '1982-12-21', 'country': {'id': 68, 'name': 'England'}}]}","{'away_team_id': 746, 'away_team_name': 'Manchester City WFC', 'away_team_gender': 'female', 'away_team_youth': False, 'away_team_group': None, 'country': {'id': 68, 'name': 'England'}, 'managers': [{'id': 5115, 'name': 'Gareth Taylor', 'nickname': None, 'dob': '1973-02-25', 'country': {'id': 249, 'name': 'Wales'}}]}",4.0,3.0,,False,False,Normal,available,unscheduled,2022-11-15T18:56:04.067269,,"{'data_version': '1.1.0', 'shot_fidelity_version': '2', 'xy_fidelity_version': '2'}",2,"{'id': 1, 'name': 'Regular Season'}","{'id': 211, 'name': 'Villa Park', 'country': {'id': 68, 'name': 'England'}}","{'id': 1710, 'name': 'Louise Saunders', 'country': {'id': 68, 'name': 'England'}}"
53,3856091,2023-05-28,15:00:00.000,"{'competition_id': 37, 'country_name': 'England', 'competition_name': ""FA Women's Super League""}","{'season_id': 235, 'season_name': '2022/2023'}","{'home_team_id': 965, 'home_team_name': 'Brighton & Hove Albion WFC', 'home_team_gender': 'female', 'home_team_youth': False, 'home_team_group': None, 'country': {'id': 68, 'name': 'England'}}","{'away_team_id': 2652, 'away_team_name': 'Leicester City WFC', 'away_team_gender': 'female', 'away_team_youth': False, 'away_team_group': None, 'country': {'id': 68, 'name': 'England'}}",,,,False,False,Normal,scheduled,unscheduled,2022-09-04T20:40:46.007907,,{},22,"{'id': 1, 'name': 'Regular Season'}","{'id': 4494, 'name': 'Broadfield Stadium', 'country': {'id': 68, 'name': 'England'}}",
54,3856090,2023-05-28,15:00:00.000,"{'competition_id': 37, 'country_name': 'England', 'competition_name': ""FA Women's Super League""}","{'season_id': 235, 'season_name': '2022/2023'}","{'home_team_id': 746, 'home_team_name': 'Manchester City WFC', 'home_team_gender': 'female', 'home_team_youth': False, 'home_team_group': None, 'country': {'id': 68, 'name': 'England'}}","{'away_team_id': 967, 'away_team_name': 'Everton LFC', 'away_team_gender': 'female', 'away_team_youth': False, 'away_team_group': None, 'country': {'id': 68, 'name': 'England'}}",,,,False,False,Normal,scheduled,unscheduled,2022-09-04T20:40:46.007907,,{},22,"{'id': 1, 'name': 'Regular Season'}","{'id': 99, 'name': 'Academy Stadium ', 'country': {'id': 68, 'name': 'England'}}",
55,3856089,2023-05-28,15:00:00.000,"{'competition_id': 37, 'country_name': 'England', 'competition_name': ""FA Women's Super League""}","{'season_id': 235, 'season_name': '2022/2023'}","{'home_team_id': 974, 'home_team_name': 'Reading WFC', 'home_team_gender': 'female', 'home_team_youth': False, 'home_team_group': None, 'country': {'id': 68, 'name': 'England'}}","{'away_team_id': 971, 'away_team_name': 'Chelsea FCW', 'away_team_gender': 'female', 'away_team_youth': False, 'away_team_group': None, 'country': {'id': 68, 'name': 'England'}}",,,,False,False,Normal,scheduled,unscheduled,2022-09-04T20:40:46.007907,,{},22,"{'id': 1, 'name': 'Regular Season'}","{'id': 223, 'name': 'Select Car Leasing Stadium', 'country': {'id': 68, 'name': 'England'}}",
56,3856088,2023-05-28,15:00:00.000,"{'competition_id': 37, 'country_name': 'England', 'competition_name': ""FA Women's Super League""}","{'season_id': 235, 'season_name': '2022/2023'}","{'home_team_id': 972, 'home_team_name': 'West Ham United LFC', 'home_team_gender': 'female', 'home_team_youth': False, 'home_team_group': None, 'country': {'id': 68, 'name': 'England'}}","{'away_team_id': 749, 'away_team_name': 'Tottenham Hotspur Women', 'away_team_gender': 'female', 'away_team_youth': False, 'away_team_group': None, 'country': {'id': 68, 'name': 'England'}}",,,,False,False,Normal,scheduled,unscheduled,2022-09-04T20:40:46.007907,,{},22,"{'id': 1, 'name': 'Regular Season'}","{'id': 116891, 'name': 'Chigwell Construction Stadium', 'country': {'id': 68, 'name': 'England'}}",
57,3856087,2023-05-28,15:00:00.000,"{'competition_id': 37, 'country_name': 'England', 'competition_name': ""FA Women's Super League""}","{'season_id': 235, 'season_name': '2022/2023'}","{'home_team_id': 968, 'home_team_name': 'Arsenal WFC', 'home_team_gender': 'female', 'home_team_youth': False, 'home_team_group': None, 'country': {'id': 68, 'name': 'England'}}","{'away_team_id': 2647, 'away_team_name': 'Aston Villa', 'away_team_gender': 'female', 'away_team_youth': False, 'away_team_group': None, 'country': {'id': 68, 'name': 'England'}}",,,,False,False,Normal,scheduled,unscheduled,2022-09-04T20:40:46.007907,,{},22,"{'id': 1, 'name': 'Regular Season'}","{'id': 456, 'name': 'Meadow Park ', 'country': {'id': 68, 'name': 'England'}}",
58,3856086,2023-05-28,15:00:00.000,"{'competition_id': 37, 'country_name': 'England', 'competition_name': ""FA Women's Super League""}","{'season_id': 235, 'season_name': '2022/2023'}","{'home_team_id': 966, 'home_team_name': 'Liverpool WFC', 'home_team_gender': 'female', 'home_team_youth': False, 'home_team_group': None, 'country': {'id': 68, 'name': 'England'}}","{'away_team_id': 1475, 'away_team_name': 'Manchester United', 'away_team_gender': 'female', 'away_team_youth': False, 'away_team_group': None, 'country': {'id': 68, 'name': 'England'}}",,,,False,False,Normal,scheduled,unscheduled,2022-09-04T20:40:46.007907,,{},22,"{'id': 1, 'name': 'Regular Season'}","{'id': 579, 'name': 'Prenton Park', 'country': {'id': 68, 'name': 'England'}}",
59,3856085,2023-05-21,15:00:00.000,"{'competition_id': 37, 'country_name': 'England', 'competition_name': ""FA Women's Super League""}","{'season_id': 235, 'season_name': '2022/2023'}","{'home_team_id': 749, 'home_team_name': 'Tottenham Hotspur Women', 'home_team_gender': 'female', 'home_team_youth': False, 'home_team_group': None, 'country': {'id': 68, 'name': 'England'}}","{'away_team_id': 974, 'away_team_name': 'Reading WFC', 'away_team_gender': 'female', 'away_team_youth': False, 'away_team_group': None, 'country': {'id': 68, 'name': 'England'}}",,,,False,False,Normal,scheduled,unscheduled,2022-09-04T20:40:46.007907,,{},21,"{'id': 1, 'name': 'Regular Season'}","{'id': 4420, 'name': 'Brisbane Road', 'country': {'id': 68, 'name': 'England'}}",
60,3856084,2023-05-21,15:00:00.000,"{'competition_id': 37, 'country_name': 'England', 'competition_name': ""FA Women's Super League""}","{'season_id': 235, 'season_name': '2022/2023'}","{'home_team_id': 2647, 'home_team_name': 'Aston Villa', 'home_team_gender': 'female', 'home_team_youth': False, 'home_team_group': None, 'country': {'id': 68, 'name': 'England'}}","{'away_team_id': 966, 'away_team_name': 'Liverpool WFC', 'away_team_gender': 'female', 'away_team_youth': False, 'away_team_group': None, 'country': {'id': 68, 'name': 'England'}}",,,,False,False,Normal,scheduled,unscheduled,2022-09-04T20:40:46.007907,,{},21,"{'id': 1, 'name': 'Regular Season'}","{'id': 211, 'name': 'Villa Park', 'country': {'id': 68, 'name': 'England'}}",
61,3856083,2023-05-21,14:00:00.000,"{'competition_id': 37, 'country_name': 'England', 'competition_name': ""FA Women's Super League""}","{'season_id': 235, 'season_name': '2022/2023'}","{'home_team_id': 967, 'home_team_name': 'Everton LFC', 'home_team_gender': 'female', 'home_team_youth': False, 'home_team_group': None, 'country': {'id': 68, 'name': 'England'}}","{'away_team_id': 965, 'away_team_name': 'Brighton & Hove Albion WFC', 'away_team_gender': 'female', 'away_team_youth': False, 'away_team_group': None, 'country': {'id': 68, 'name': 'England'}}",,,,False,False,Normal,scheduled,unscheduled,2022-09-04T20:40:46.007907,,{},21,"{'id': 1, 'name': 'Regular Season'}","{'id': 4989, 'name': 'Walton Hall Park', 'country': {'id': 68, 'name': 'England'}}",
62,3856082,2023-05-21,15:00:00.000,"{'competition_id': 37, 'country_name': 'England', 'competition_name': ""FA Women's Super League""}","{'season_id': 235, 'season_name': '2022/2023'}","{'home_team_id': 971, 'home_team_name': 'Chelsea FCW', 'home_team_gender': 'female', 'home_team_youth': False, 'home_team_group': None, 'country': {'id': 68, 'name': 'England'}}","{'away_team_id': 968, 'away_team_name': 'Arsenal WFC', 'away_team_gender': 'female', 'away_team_youth': False, 'away_team_group': None, 'country': {'id': 68, 'name': 'England'}}",,,,False,False,Normal,scheduled,unscheduled,2022-09-04T20:40:46.007907,,{},21,"{'id': 1, 'name': 'Regular Season'}","{'id': 132, 'name': 'Kingsmeadow', 'country': {'id': 68, 'name': 'England'}}",
63,3856081,2023-05-21,13:00:00.000,"{'competition_id': 37, 'country_name': 'England', 'competition_name': ""FA Women's Super League""}","{'season_id': 235, 'season_name': '2022/2023'}","{'home_team_id': 1475, 'home_team_name': 'Manchester United', 'home_team_gender': 'female', 'home_team_youth': False, 'home_team_group': None, 'country': {'id': 68, 'name': 'England'}}","{'away_team_id': 746, 'away_team_name': 'Manchester City WFC', 'away_team_gender': 'female', 'away_team_youth': False, 'away_team_group': None, 'country': {'id': 68, 'name': 'England'}}",,,,False,False,Normal,scheduled,unscheduled,2022-09-04T20:40:46.007907,,{},21,"{'id': 1, 'name': 'Regular Season'}","{'id': 4979, 'name': 'Leigh Sports Village Stadium', 'country': {'id': 68, 'name': 'England'}}",
64,3856080,2023-05-21,16:00:00.000,"{'competition_id': 37, 'country_name': 'England', 'competition_name': ""FA Women's Super League""}","{'season_id': 235, 'season_name': '2022/2023'}","{'home_team_id': 2652, 'home_team_name': 'Leicester City WFC', 'home_team_gender': 'female', 'home_team_youth': False, 'home_team_group': None, 'country': {'id': 68, 'name': 'England'}}","{'away_team_id': 972, 'away_team_name': 'West Ham United LFC', 'away_team_gender': 'female', 'away_team_youth': False, 'away_team_group': None, 'country': {'id': 68, 'name': 'England'}}",,,,False,False,Normal,scheduled,unscheduled,2022-09-04T20:40:46.007907,,{},21,"{'id': 1, 'name': 'Regular Season'}","{'id': 20, 'name': 'King Power Stadium ', 'country': {'id': 68, 'name': 'England'}}",
65,3856079,2023-05-07,15:00:00.000,"{'competition_id': 37, 'country_name': 'England', 'competition_name': ""FA Women's Super League""}","{'season_id': 235, 'season_name': '2022/2023'}","{'home_team_id': 965, 'home_team_name': 'Brighton & Hove Albion WFC', 'home_team_gender': 'female', 'home_team_youth': False, 'home_team_group': None, 'country': {'id': 68, 'name': 'England'}}","{'away_team_id': 972, 'away_team_name': 'West Ham United LFC', 'away_team_gender': 'female', 'away_team_youth': False, 'away_team_group': None, 'country': {'id': 68, 'name': 'England'}}",,,,False,False,Normal,scheduled,unscheduled,2022-09-04T20:40:46.007907,,{},20,"{'id': 1, 'name': 'Regular Season'}","{'id': 4494, 'name': 'Broadfield Stadium', 'country': {'id': 68, 'name': 'England'}}",
66,3856078,2023-05-07,15:00:00.000,"{'competition_id': 37, 'country_name': 'England', 'competition_name': ""FA Women's Super League""}","{'season_id': 235, 'season_name': '2022/2023'}","{'home_team_id': 968, 'home_team_name': 'Arsenal WFC', 'home_team_gender': 'female', 'home_team_youth': False, 'home_team_group': None, 'country': {'id': 68, 'name': 'England'}}","{'away_team_id': 2652, 'away_team_name': 'Leicester City WFC', 'away_team_gender': 'female', 'away_team_youth': False, 'away_team_group': None, 'country': {'id': 68, 'name': 'England'}}",,,,False,False,Normal,scheduled,unscheduled,2022-09-04T20:40:46.007907,,{},20,"{'id': 1, 'name': 'Regular Season'}","{'id': 456, 'name': 'Meadow Park ', 'country': {'id': 68, 'name': 'England'}}",
67,3856077,2023-05-07,15:00:00.000,"{'competition_id': 37, 'country_name': 'England', 'competition_name': ""FA Women's Super League""}","{'season_id': 235, 'season_name': '2022/2023'}","{'home_team_id': 974, 'home_team_name': 'Reading WFC', 'home_team_gender': 'female', 'home_team_youth': False, 'home_team_group': None, 'country': {'id': 68, 'name': 'England'}}","{'away_team_id': 2647, 'away_team_name': 'Aston Villa', 'away_team_gender': 'female', 'away_team_youth': False, 'away_team_group': None, 'country': {'id': 68, 'name': 'England'}}",,,,False,False,Normal,scheduled,unscheduled,2022-09-04T20:40:46.007907,,{},20,"{'id': 1, 'name': 'Regular Season'}","{'id': 223, 'name': 'Select Car Leasing Stadium', 'country': {'id': 68, 'name': 'England'}}",
68,3856076,2023-05-07,13:00:00.000,"{'competition_id': 37, 'country_name': 'England', 'competition_name': ""FA Women's Super League""}","{'season_id': 235, 'season_name': '2022/2023'}","{'home_team_id': 1475, 'home_team_name': 'Manchester United', 'home_team_gender': 'female', 'home_team_youth': False, 'home_team_group': None, 'country': {'id': 68, 'name': 'England'}}","{'away_team_id': 749, 'away_team_name': 'Tottenham Hotspur Women', 'away_team_gender': 'female', 'away_team_youth': False, 'away_team_group': None, 'country': {'id': 68, 'name': 'England'}}",,,,False,False,Normal,scheduled,unscheduled,2022-09-04T20:40:46.007907,,{},20,"{'id': 1, 'name': 'Regular Season'}","{'id': 4979, 'name': 'Leigh Sports Village Stadium', 'country': {'id': 68, 'name': 'England'}}",
69,3856075,2023-05-07,15:00:00.000,"{'competition_id': 37, 'country_name': 'England', 'competition_name': ""FA Women's Super League""}","{'season_id': 235, 'season_name': '2022/2023'}","{'home_team_id': 971, 'home_team_name': 'Chelsea FCW', 'home_team_gender': 'female', 'home_team_youth': False, 'home_team_group': None, 'country': {'id': 68, 'name': 'England'}}","{'away_team_id': 967, 'away_team_name': 'Everton LFC', 'away_team_gender': 'female', 'away_team_youth': False, 'away_team_group': None, 'country': {'id': 68, 'name': 'England'}}",,,,False,False,Normal,scheduled,unscheduled,2022-09-04T20:40:46.007907,,{},20,"{'id': 1, 'name': 'Regular Season'}","{'id': 132, 'name': 'Kingsmeadow', 'country': {'id': 68, 'name': 'England'}}",
70,3856074,2023-05-07,15:00:00.000,"{'competition_id': 37, 'country_name': 'England', 'competition_name': ""FA Women's Super League""}","{'season_id': 235, 'season_name': '2022/2023'}","{'home_team_id': 966, 'home_team_name': 'Liverpool WFC', 'home_team_gender': 'female', 'home_team_youth': False, 'home_team_group': None, 'country': {'id': 68, 'name': 'England'}}","{'away_team_id': 746, 'away_team_name': 'Manchester City WFC', 'away_team_gender': 'female', 'away_team_youth': False, 'away_team_group': None, 'country': {'id': 68, 'name': 'England'}}",,,,False,False,Normal,scheduled,unscheduled,2022-09-04T20:40:46.007907,,{},20,"{'id': 1, 'name': 'Regular Season'}","{'id': 579, 'name': 'Prenton Park', 'country': {'id': 68, 'name': 'England'}}",
71,3856073,2023-04-30,15:00:00.000,"{'competition_id': 37, 'country_name': 'England', 'competition_name': ""FA Women's Super League""}","{'season_id': 235, 'season_name': '2022/2023'}","{'home_team_id': 749, 'home_team_name': 'Tottenham Hotspur Women', 'home_team_gender': 'female', 'home_team_youth': False, 'home_team_group': None, 'country': {'id': 68, 'name': 'England'}}","{'away_team_id': 965, 'away_team_name': 'Brighton & Hove Albion WFC', 'away_team_gender': 'female', 'away_team_youth': False, 'away_team_group': None, 'country': {'id': 68, 'name': 'England'}}",,,,False,False,Normal,scheduled,unscheduled,2022-09-04T20:40:46.007907,,{},19,"{'id': 1, 'name': 'Regular Season'}","{'id': 4420, 'name': 'Brisbane Road', 'country': {'id': 68, 'name': 'England'}}",
72,3856072,2023-04-30,16:00:00.000,"{'competition_id': 37, 'country_name': 'England', 'competition_name': ""FA Women's Super League""}","{'season_id': 235, 'season_name': '2022/2023'}","{'home_team_id': 972, 'home_team_name': 'West Ham United LFC', 'home_team_gender': 'female', 'home_team_youth': False, 'home_team_group': None, 'country': {'id': 68, 'name': 'England'}}","{'away_team_id': 971, 'away_team_name': 'Chelsea FCW', 'away_team_gender': 'female', 'away_team_youth': False, 'away_team_group': None, 'country': {'id': 68, 'name': 'England'}}",,,,False,False,Normal,scheduled,unscheduled,2022-09-04T20:40:46.007907,,{},19,"{'id': 1, 'name': 'Regular Season'}","{'id': 116891, 'name': 'Chigwell Construction Stadium', 'country': {'id': 68, 'name': 'England'}}",
73,3856071,2023-04-30,15:00:00.000,"{'competition_id': 37, 'country_name': 'England', 'competition_name': ""FA Women's Super League""}","{'season_id': 235, 'season_name': '2022/2023'}","{'home_team_id': 746, 'home_team_name': 'Manchester City WFC', 'home_team_gender': 'female', 'home_team_youth': False, 'home_team_group': None, 'country': {'id': 68, 'name': 'England'}}","{'away_team_id': 974, 'away_team_name': 'Reading WFC', 'away_team_gender': 'female', 'away_team_youth': False, 'away_team_group': None, 'country': {'id': 68, 'name': 'England'}}",,,,False,False,Normal,scheduled,unscheduled,2022-09-04T20:40:46.007907,,{},19,"{'id': 1, 'name': 'Regular Season'}","{'id': 99, 'name': 'Academy Stadium ', 'country': {'id': 68, 'name': 'England'}}",
74,3856070,2023-04-30,16:00:00.000,"{'competition_id': 37, 'country_name': 'England', 'competition_name': ""FA Women's Super League""}","{'season_id': 235, 'season_name': '2022/2023'}","{'home_team_id': 2652, 'home_team_name': 'Leicester City WFC', 'home_team_gender': 'female', 'home_team_youth': False, 'home_team_group': None, 'country': {'id': 68, 'name': 'England'}}","{'away_team_id': 966, 'away_team_name': 'Liverpool WFC', 'away_team_gender': 'female', 'away_team_youth': False, 'away_team_group': None, 'country': {'id': 68, 'name': 'England'}}",,,,False,False,Normal,scheduled,unscheduled,2022-09-04T20:40:46.007907,,{},19,"{'id': 1, 'name': 'Regular Season'}","{'id': 20, 'name': 'King Power Stadium ', 'country': {'id': 68, 'name': 'England'}}",
75,3856069,2023-04-30,14:00:00.000,"{'competition_id': 37, 'country_name': 'England', 'competition_name': ""FA Women's Super League""}","{'season_id': 235, 'season_name': '2022/2023'}","{'home_team_id': 967, 'home_team_name': 'Everton LFC', 'home_team_gender': 'female', 'home_team_youth': False, 'home_team_group': None, 'country': {'id': 68, 'name': 'England'}}","{'away_team_id': 968, 'away_team_name': 'Arsenal WFC', 'away_team_gender': 'female', 'away_team_youth': False, 'away_team_group': None, 'country': {'id': 68, 'name': 'England'}}",,,,False,False,Normal,scheduled,unscheduled,2022-09-04T20:40:46.007907,,{},19,"{'id': 1, 'name': 'Regular Season'}","{'id': 4989, 'name': 'Walton Hall Park', 'country': {'id': 68, 'name': 'England'}}",
76,3856068,2023-04-29,13:30:00.000,"{'competition_id': 37, 'country_name': 'England', 'competition_name': ""FA Women's Super League""}","{'season_id': 235, 'season_name': '2022/2023'}","{'home_team_id': 2647, 'home_team_name': 'Aston Villa', 'home_team_gender': 'female', 'home_team_youth': False, 'home_team_group': None, 'country': {'id': 68, 'name': 'England'}}","{'away_team_id': 1475, 'away_team_name': 'Manchester United', 'away_team_gender': 'female', 'away_team_youth': False, 'away_team_group': None, 'country': {'id': 68, 'name': 'England'}}",,,,False,False,Normal,scheduled,unscheduled,2022-09-04T20:40:46.007907,,{},19,"{'id': 1, 'name': 'Regular Season'}","{'id': 72, 'name': 'Poundland Bescot Stadium', 'country': {'id': 68, 'name': 'England'}}",
77,3856067,2023-04-23,15:00:00.000,"{'competition_id': 37, 'country_name': 'England', 'competition_name': ""FA Women's Super League""}","{'season_id': 235, 'season_name': '2022/2023'}","{'home_team_id': 971, 'home_team_name': 'Chelsea FCW', 'home_team_gender': 'female', 'home_team_youth': False, 'home_team_group': None, 'country': {'id': 68, 'name': 'England'}}","{'away_team_id': 2652, 'away_team_name': 'Leicester City WFC', 'away_team_gender': 'female', 'away_team_youth': False, 'away_team_group': None, 'country': {'id': 68, 'name': 'England'}}",,,,False,False,Normal,scheduled,unscheduled,2022-09-04T20:40:46.007907,,{},18,"{'id': 1, 'name': 'Regular Season'}","{'id': 132, 'name': 'Kingsmeadow', 'country': {'id': 68, 'name': 'England'}}",
78,3856066,2023-04-23,13:00:00.000,"{'competition_id': 37, 'country_name': 'England', 'competition_name': ""FA Women's Super League""}","{'season_id': 235, 'season_name': '2022/2023'}","{'home_team_id': 1475, 'home_team_name': 'Manchester United', 'home_team_gender': 'female', 'home_team_youth': False, 'home_team_group': None, 'country': {'id': 68, 'name': 'England'}}","{'away_team_id': 968, 'away_team_name': 'Arsenal WFC', 'away_team_gender': 'female', 'away_team_youth': False, 'away_team_group': None, 'country': {'id': 68, 'name': 'England'}}",,,,False,False,Normal,scheduled,unscheduled,2022-09-04T20:40:46.007907,,{},18,"{'id': 1, 'name': 'Regular Season'}","{'id': 4979, 'name': 'Leigh Sports Village Stadium', 'country': {'id': 68, 'name': 'England'}}",
79,3856065,2023-04-23,15:00:00.000,"{'competition_id': 37, 'country_name': 'England', 'competition_name': ""FA Women's Super League""}","{'season_id': 235, 'season_name': '2022/2023'}","{'home_team_id': 746, 'home_team_name': 'Manchester City WFC', 'home_team_gender': 'female', 'home_team_youth': False, 'home_team_group': None, 'country': {'id': 68, 'name': 'England'}}","{'away_team_id': 972, 'away_team_name': 'West Ham United LFC', 'away_team_gender': 'female', 'away_team_youth': False, 'away_team_group': None, 'country': {'id': 68, 'name': 'England'}}",,,,False,False,Normal,scheduled,unscheduled,2022-09-04T20:40:46.007907,,{},18,"{'id': 1, 'name': 'Regular Season'}","{'id': 99, 'name': 'Academy Stadium ', 'country': {'id': 68, 'name': 'England'}}",
